trip_num,route_rank,cost,similarity_score,coverage_score,distance_score,num_edges,num_gps_points
404,1,4030.6400000000003,0.4619269831950972,0.5348837209302325,0.35249187659239417,67,43
404,2,3675.7000000000007,0.24436446753739446,0.23255813953488372,0.2620739595411606,69,43
404,3,3704.0300000000007,0.24436446753739446,0.23255813953488372,0.2620739595411606,70,43
406,1,6104.740000000001,0.10709669424551378,0.1702127659574468,0.012422586677614266,123,47
406,2,5806.740000000001,0.09422095149558513,0.14893617021276595,0.012148123419813906,120,47
406,3,5868.250000000001,0.09422095149558513,0.14893617021276595,0.012148123419813906,121,47
406,4,5928.270000000001,0.09406245650766765,0.14893617021276595,0.011751885950020205,121,47
406,5,5989.780000000002,0.09406245650766765,0.14893617021276595,0.011751885950020205,122,47
407,1,1451.48,0.8264832042138818,0.8235294117647058,0.8309138928876456,25,17
407,2,1426.7300000000002,0.8258617394190929,0.8235294117647058,0.8293602309006735,24,17
410,1,7697.319999999998,0.26217114847255973,0.42857142857142855,0.012570728324256585,132,56
410,2,7467.559999999997,0.26211344493478494,0.42857142857142855,0.012426469479819562,131,56
410,3,7602.829999999997,0.26211344493478494,0.42857142857142855,0.012426469479819562,132,56
410,4,7573.179999999997,0.22966259596351435,0.375,0.011656489908785895,131,56
410,5,7708.449999999997,0.22966259596351435,0.375,0.011656489908785895,132,56
411,1,2826.629999999999,0.591336064980392,0.6111111111111112,0.5616734957843134,61,36
411,2,2805.16,0.5910558054237665,0.6111111111111112,0.5609728468927494,60,36
411,3,2761.609999999999,0.5903408334460247,0.6111111111111112,0.5591854169483952,60,36
411,4,2740.14,0.5900618153719983,0.6111111111111112,0.5584878717633289,59,36
414,1,9397.399999999998,0.4669977065834897,0.42028985507246375,0.5370594838500286,197,69
414,2,9592.469999999998,0.4669977065834897,0.42028985507246375,0.5370594838500286,198,69
417,1,1963.4500000000005,0.06683310079741914,0.1111111111111111,0.00041608532688116684,59,54
417,2,1983.3100000000006,0.06683310079741914,0.1111111111111111,0.00041608532688116684,60,54
417,3,1981.6800000000003,0.055751118615359724,0.09259259259259259,0.0004889076495104259,59,54
417,4,2001.5400000000004,0.055751118615359724,0.09259259259259259,0.0004889076495104259,60,54
417,5,1988.0500000000002,0.044746098227183194,0.07407407407407407,0.0007541344568468922,71,54
420,1,3348.3299999999995,0.7729688299929571,0.7096774193548387,0.8679059459501347,74,31
420,2,3408.6799999999994,0.7729688299929571,0.7096774193548387,0.8679059459501347,74,31
424,1,2657.13,0.8687822008168993,0.85,0.896955502042248,55,20
424,2,2507.38,0.8597348157980833,0.85,0.8743370394952082,55,20
424,3,2580.81,0.8563465225855584,0.85,0.865866306463896,55,20
424,4,2579.4500000000003,0.7464286028008105,0.7,0.8160715070020261,53,20
424,5,2429.7000000000003,0.7381970761421057,0.7,0.7954926903552644,53,20
427,1,2018.5900000000001,0.8233026353975406,0.7916666666666666,0.8707565884938513,66,24
427,2,2018.16,0.8231024805320322,0.7916666666666666,0.8702562013300803,68,24
427,3,2003.39,0.7901107761735631,0.75,0.8502769404339079,66,24
427,4,2002.96,0.7899153288247791,0.75,0.8497883220619477,68,24
427,5,2048.1,0.7899153288247791,0.75,0.8497883220619477,69,24
429,1,4634.739999999986,0.1455442794416226,0.23333333333333334,0.01386069860405652,306,30
429,2,4637.439999999987,0.1455442794416226,0.23333333333333334,0.01386069860405652,308,30
429,3,4653.029999999986,0.1455442794416226,0.23333333333333334,0.01386069860405652,307,30
429,4,4655.729999999987,0.1455442794416226,0.23333333333333334,0.01386069860405652,309,30
431,1,5941.799999999999,0.2059611750871581,0.29411764705882354,0.07372646712965991,162,51
431,2,5955.169999999999,0.2059611750871581,0.29411764705882354,0.07372646712965991,163,51
431,3,5968.819999999999,0.2059611750871581,0.29411764705882354,0.07372646712965991,164,51
433,1,8178.599999999994,0.18307849772811333,0.30357142857142855,0.002339101463140473,189,56
433,2,8059.579999999993,0.18307796312814242,0.30357142857142855,0.0023377649632132045,188,56
436,1,2737.7,0.39188793757506873,0.4864864864864865,0.2499901142079421,63,37
436,2,2619.84,0.3918355356329974,0.4864864864864865,0.2498591093527637,62,37
436,3,2648.17,0.3918355356329974,0.4864864864864865,0.2498591093527637,63,37
436,4,2491.87,0.35267862168286623,0.43243243243243246,0.23304790555851684,62,37
436,5,2520.2,0.35267862168286623,0.43243243243243246,0.23304790555851684,63,37
438,1,3053.2299999999987,0.6589964277233336,0.5757575757575758,0.7838547056719704,51,33
438,2,3062.049999999999,0.6539353759234143,0.5757575757575758,0.771202076172172,53,33
440,1,2475.3900000000003,0.19992400124052542,0.25,0.12481000310131359,41,24
440,2,2480.3300000000004,0.19976897475691274,0.25,0.1244224368922819,41,24
442,1,1359.11,0.24256737558659297,0.3076923076923077,0.1448799774280209,26,13
442,2,1251.9,0.2415113649911808,0.3076923076923077,0.1422399509394905,27,13
442,3,1302.26,0.23967047916204587,0.3076923076923077,0.13763773636665308,25,13
442,4,1195.0500000000002,0.2386672562839643,0.3076923076923077,0.1351296791714492,26,13
443,1,4673.719999999998,0.5596214022894132,0.65,0.42405350572353273,72,40
448,1,2058.090000000001,0.23627816589782455,0.3157894736842105,0.11701120421824564,94,19
448,2,2065.110000000001,0.23627816589782455,0.3157894736842105,0.11701120421824564,96,19
448,3,2047.9100000000008,0.23622809319953186,0.3157894736842105,0.11688602247251395,94,19
448,4,2054.930000000001,0.23622809319953186,0.3157894736842105,0.11688602247251395,96,19
448,5,2061.750000000001,0.23622809319953186,0.3157894736842105,0.11688602247251395,97,19
449,1,4731.269999999999,0.06863680258197698,0.11428571428571428,0.0001634350263710264,93,35
449,2,4681.869999999999,0.0686360156264225,0.11428571428571428,0.00016146763748486613,92,35
452,1,8341.26,0.1859504082588631,0.2926829268292683,0.025851630403255364,194,41
452,2,8376.17,0.1859504082588631,0.2926829268292683,0.025851630403255364,195,41
458,1,7559.580000000004,0.13223963304939026,0.21875,0.002474082623475619,222,64
458,2,7590.260000000004,0.13223960610644517,0.21875,0.0024740152661129377,223,64
459,1,2669.2400000000002,0.600800412499615,0.6071428571428571,0.5912867455347518,59,28
459,2,2533.3700000000003,0.5993731709591156,0.6071428571428571,0.5877186416835032,58,28
459,3,2554.84,0.5993731709591156,0.6071428571428571,0.5877186416835032,59,28
459,4,2562.7900000000004,0.5993731709591156,0.6071428571428571,0.5877186416835032,59,28
459,5,2584.26,0.5993731709591156,0.6071428571428571,0.5877186416835032,60,28
460,1,4056.54,0.32830450751545226,0.3448275862068966,0.3035198894782858,73,58
460,2,4059.16,0.32773790089242494,0.3448275862068966,0.3021033729207175,71,58
460,3,3952.7999999999984,0.2607392086950374,0.25862068965517243,0.2639169872548348,80,58
460,4,4020.329999999999,0.2607392086950374,0.25862068965517243,0.2639169872548348,81,58
460,5,4058.1199999999985,0.25042666999421725,0.2413793103448276,0.26399770946830176,81,58
462,1,1540.3999999999996,0.28994788022185847,0.2916666666666667,0.2873697005546461,111,24
462,2,1498.4099999999996,0.289668808885279,0.2916666666666667,0.28667202221319743,110,24
462,3,1508.1799999999996,0.289668808885279,0.2916666666666667,0.28667202221319743,111,24
462,4,1540.0699999999995,0.289647442830405,0.2916666666666667,0.28661860707601244,111,24
462,5,1498.0799999999995,0.28936910089800616,0.2916666666666667,0.2859227522450154,110,24
463,1,1412.58,0.8859042819064264,0.9230769230769231,0.8301453201506813,21,13
463,2,1434.05,0.8859042819064264,0.9230769230769231,0.8301453201506813,22,13
463,3,1313.1299999999999,0.8813741784200002,0.9230769230769231,0.8188200614346158,21,13
463,4,1334.6,0.8813741784200002,0.9230769230769231,0.8188200614346158,22,13
463,5,1415.2,0.878896789411415,0.9230769230769231,0.8126265889131526,19,13
468,1,1922.5400000000004,0.6269255900787192,0.6470588235294118,0.5967257399026802,48,17
468,2,1937.8900000000003,0.6269255900787192,0.6470588235294118,0.5967257399026802,49,17
468,3,1903.2800000000004,0.47155672692647727,0.5882352941176471,0.29653887613972246,70,17
468,4,1918.6300000000003,0.47155672692647727,0.5882352941176471,0.29653887613972246,71,17
469,1,5438.990000000002,0.18459477731216783,0.28,0.041486943280419554,123,75
469,2,5414.140000000001,0.18458666962848588,0.28,0.04146667407121471,122,75
469,3,5410.010000000002,0.17656309941600903,0.26666666666666666,0.041407748540022556,123,75
470,1,2705.630000000001,0.3028075348778593,0.3958333333333333,0.16326883719464827,56,48
470,2,2681.120000000001,0.302562418170974,0.3958333333333333,0.162656045427435,56,48
473,1,985.6700000000001,0.24421162086551398,0.3157894736842105,0.1368448416374692,15,19
473,2,1031.0300000000002,0.24421162086551398,0.3157894736842105,0.1368448416374692,16,19
473,3,944.5600000000002,0.24416015923993117,0.3157894736842105,0.1367161875735122,15,19
475,1,9541.909999999996,0.17005735283476472,0.28125,0.0032683820869118464,166,64
475,2,9513.759999999997,0.1700559713065334,0.28125,0.0032649282663335982,165,64
475,3,9566.289999999999,0.1510799424139911,0.25,0.002699856034977705,166,64
475,4,9538.14,0.15107880119878625,0.25,0.002697002996965639,165,64
477,1,1601.5600000000002,0.9032851900808065,0.9375,0.8519629752020165,21,16
480,1,2384.4499999999994,0.8487665707670682,0.8333333333333334,0.8719164269176705,37,30
480,2,2239.789999999999,0.8244405765288383,0.8333333333333334,0.8111014413220957,36,30
480,3,2239.5899999999992,0.8242071772408404,0.8333333333333334,0.8105179431021009,35,30
480,4,2320.269999999999,0.822064670596621,0.8333333333333334,0.8051616764915527,36,30
480,5,2320.0699999999993,0.8218329805114573,0.8333333333333334,0.8045824512786433,35,30
481,1,1806.0899999999995,0.3237998501135214,0.3111111111111111,0.3428329586171369,33,45
481,2,1893.5999999999997,0.3237998501135214,0.3111111111111111,0.3428329586171369,34,45
481,3,1739.5199999999995,0.32378760685407104,0.3111111111111111,0.342802350468511,32,45
481,4,1827.0299999999997,0.32378760685407104,0.3111111111111111,0.342802350468511,33,45
483,1,4606.969999999999,0.13631036383791506,0.21428571428571427,0.01934733816621623,94,56
483,2,4435.869999999999,0.13630594355460615,0.21428571428571427,0.01933628745794395,93,56
484,1,2196.0099999999998,0.9334247419962811,0.9642857142857143,0.8871332835621314,49,28
484,2,2132.35,0.9331064997773406,0.9642857142857143,0.8863376780147801,48,28
484,3,2287.79,0.9260496358821136,0.9642857142857143,0.8686955182767128,48,28
485,1,1800.6399999999999,0.5727630752404279,0.7,0.3819076881010698,35,30
485,2,1800.4399999999996,0.5726350631678528,0.7,0.38158765791963206,34,30
485,3,1815.1199999999997,0.5726350631678528,0.7,0.38158765791963206,35,30
485,4,1779.56,0.5725706593265653,0.7,0.3814266483164132,33,30
485,5,1779.3599999999997,0.572442808494263,0.7,0.38110702123565754,32,30
488,1,1558.29,0.2598192212448784,0.35,0.12454805311219594,30,20
488,2,1426.62,0.24967067965442374,0.35,0.09917669913605937,28,20
488,3,1417.8400000000001,0.16175962914289996,0.2,0.1043990728572499,28,20
488,4,1300.0300000000002,0.16171401230761587,0.2,0.10428503076903968,27,20
488,5,1168.3600000000001,0.1532165613593617,0.2,0.0830414033984043,25,20
489,1,4609.87,0.0860874950727932,0.14285714285714285,0.0009330233962687632,77,21
489,2,4895.5199999999995,0.05784793346348211,0.09523809523809523,0.001762690801562443,76,21
491,1,4288.379999999997,0.4747711419315438,0.5238095238095238,0.40121356911457373,104,42
491,2,4329.299999999997,0.4747711419315438,0.5238095238095238,0.40121356911457373,105,42
491,3,4249.7599999999975,0.4747421206603031,0.5238095238095238,0.4011410159364719,103,42
491,4,4290.679999999998,0.4747421206603031,0.5238095238095238,0.4011410159364719,104,42
493,1,4650.400000000003,0.2501203579830667,0.33962264150943394,0.11586693269351579,109,53
493,2,4543.190000000002,0.24998700338370805,0.33962264150943394,0.1155335461951192,110,53
495,1,2377.51,0.11431581513097652,0.17857142857142858,0.017932394970298457,70,28
495,2,2294.1600000000003,0.11431557105983205,0.17857142857142858,0.017931784792437278,69,28
496,1,5487.349999999998,0.2131701706815908,0.3333333333333333,0.03292542670397703,84,54
496,2,5542.849999999998,0.2131701706815908,0.3333333333333333,0.03292542670397703,85,54
498,1,4588.329999999999,0.289646090561952,0.3728813559322034,0.164793192506575,104,59
498,2,4479.749999999999,0.2688115025765649,0.3389830508474576,0.16355418017022585,103,59
499,1,1661.67,0.49044767046584503,0.5185185185185185,0.44834139838683484,29,27
499,2,1668.69,0.4669754630130739,0.48148148148148145,0.4452164353104626,28,27
499,3,1705.8400000000001,0.4669754630130739,0.48148148148148145,0.4452164353104626,29,27
501,1,1554.9499999999996,0.8079486090052699,0.7727272727272727,0.8607806134222658,27,22
508,1,3308.8199999999983,0.8061286985574028,0.75,0.8903217463935071,88,28
509,1,1584.1899999999998,0.7393461833623194,0.7058823529411765,0.7895419289940339,30,17
509,2,1605.6599999999999,0.7393461833623194,0.7058823529411765,0.7895419289940339,31,17
509,3,1514.2399999999998,0.7237923501628893,0.7058823529411765,0.7506573459954586,29,17
509,4,1535.7099999999998,0.7237923501628893,0.7058823529411765,0.7506573459954586,30,17
510,1,6037.219999999999,0.22320921886443323,0.3611111111111111,0.016356380494416473,108,36
510,2,6037.609999999999,0.2065188635892824,0.3333333333333333,0.016297158973206025,107,36
511,1,3291.8999999999996,0.8397596068321898,0.8048780487804879,0.8920819439097427,59,41
511,2,3242.4999999999995,0.8392905200970303,0.8048780487804879,0.8909092270718441,58,41
511,3,3311.5499999999997,0.4346212166434976,0.5365853658536586,0.28167499282825625,67,41
511,4,3262.149999999999,0.4344731024442765,0.5365853658536586,0.28130470733020335,66,41
513,1,1382.2299999999998,0.8422692691742981,0.8235294117647058,0.8703790552886863,20,17
513,2,1481.6799999999998,0.8384565583258615,0.8235294117647058,0.860847278167595,20,17
513,3,1484.3,0.8376144034388003,0.8235294117647058,0.858741890949942,18,17
514,1,1547.5299999999995,0.3934760205941968,0.36363636363636365,0.4382355060309465,93,22
514,2,1547.8599999999997,0.3922436686759593,0.36363636363636365,0.4351546262353528,93,22
514,3,1362.2699999999998,0.3875180291559607,0.36363636363636365,0.4233405274353563,87,22
514,4,1372.3700000000001,0.38696005264544625,0.36363636363636365,0.4219455861590702,88,22
514,5,1362.6,0.386327563062107,0.36363636363636365,0.42036436220072215,87,22
518,1,2032.4900000000002,0.5926556515716146,0.6521739130434783,0.5033782593638191,59,23
518,2,1964.2800000000002,0.5922934868666192,0.6521739130434783,0.5024728476013304,58,23
518,3,2031.0900000000001,0.5663440030762896,0.6086956521739131,0.5028165294298546,58,23
518,4,1962.88,0.5659822425181797,0.6086956521739131,0.5019121280345799,57,23
520,1,2849.160000000001,0.8684018142240695,0.9032258064516129,0.8161658258827545,62,31
520,2,2825.380000000001,0.8683934374489388,0.9032258064516129,0.8161448839449279,61,31
520,3,2521.120000000001,0.8457796587711153,0.8709677419354839,0.8079975340245622,53,31
520,4,2497.3400000000006,0.8457713658318202,0.8709677419354839,0.8079768016763248,52,31
522,1,2439.37,0.14494012589343244,0.24074074074074073,0.0012392036224700305,37,54
522,2,2463.7699999999995,0.07817249353435601,0.12962962962962962,0.000986789391445632,31,54
522,3,2403.4200000000005,0.0779585303877361,0.12962962962962962,0.00045188152489583926,30,54
522,4,2535.9300000000003,0.0779585131580467,0.12962962962962962,0.0004518384506723069,31,54
523,1,2387.65,0.30062836411532967,0.35,0.2265709102883242,31,20
523,2,2289.8100000000004,0.3004834550075898,0.35,0.2262086375189745,30,20
523,3,2237.1300000000006,0.3001431633124544,0.35,0.22535790828113603,30,20
524,1,1520.9900000000002,0.381339493203697,0.3939393939393939,0.3624396421001515,23,33
525,1,5318.169999999997,0.777794556168131,0.7560975609756098,0.8103400489569128,128,41
525,2,5406.809999999998,0.777794556168131,0.7560975609756098,0.8103400489569128,129,41
525,3,5142.489999999997,0.7766576553465177,0.7560975609756098,0.8074977969028796,124,41
526,1,2901.880000000001,0.5455223298284014,0.7450980392156863,0.2461587657474741,105,153
526,2,2877.3300000000013,0.42273025381668455,0.5555555555555556,0.2234923012083781,105,153
526,3,2948.380000000001,0.42273025381668455,0.5555555555555556,0.2234923012083781,108,153
526,4,2865.300000000001,0.4223152351668634,0.5555555555555556,0.2224547545838253,104,153
526,5,2936.350000000001,0.4223152351668634,0.5555555555555556,0.2224547545838253,107,153
527,1,3114.6799999999994,0.760271264364539,0.7931034482758621,0.7110229884975543,76,29
527,2,3130.139999999999,0.7420777874183442,0.7586206896551724,0.7172634340631018,77,29
527,3,3566.069999999997,0.7103638857318069,0.7241379310344828,0.689702817777793,81,29
527,4,3581.5299999999966,0.6920955603675005,0.6896551724137931,0.6957561422980615,82,29
528,1,3244.1500000000005,0.3294031325052114,0.425531914893617,0.185209958922603,55,47
528,2,3262.600000000001,0.3292083527372297,0.425531914893617,0.18472300950264875,55,47
528,3,3329.270000000001,0.3267424272988147,0.425531914893617,0.1785581959066112,56,47
528,4,3254.190000000001,0.3159383848854498,0.40425531914893614,0.18346298349022022,54,47
528,5,3339.3100000000013,0.3133027765294353,0.40425531914893614,0.17687396260018406,55,47
529,1,4887.68,0.09002939325303662,0.15,7.34831325915456e-05,100,40
529,2,4780.37,0.09002868533299686,0.15,7.171333249217395e-05,97,40
529,3,4733.75,0.0750281500927726,0.125,7.037523193149106e-05,94,40
529,4,5066.0199999999995,0.07502384454604821,0.125,5.961136512053893e-05,96,40
529,5,5019.4,0.06002339963016817,0.1,5.849907542043919e-05,93,40
530,1,2800.7499999999995,0.22844074327751845,0.3333333333333333,0.07110185819379619,61,33
530,2,2736.859999999999,0.21013579120174664,0.30303030303030304,0.07079402345891202,62,33
530,3,2691.0899999999992,0.2101096669689734,0.30303030303030304,0.07072871287697893,61,33
534,1,2808.7899999999995,0.3326569199799629,0.3,0.38164229994990717,54,30
534,2,2701.58,0.3312889459087124,0.3,0.3782223647717809,55,30
534,3,2806.99,0.3312889459087124,0.3,0.3782223647717809,56,30
534,4,2283.32,0.260406523356187,0.3,0.20101630839046752,46,30
534,5,2176.11,0.25968599238304085,0.3,0.1992149809576021,47,30
535,1,4366.88,0.6253943690267973,0.625,0.6259859225669933,60,32
535,2,4311.15,0.622033575840263,0.625,0.6175839396006575,55,32
535,3,4384.799999999999,0.23199586602821962,0.3125,0.11123966507054905,78,32
535,4,4329.069999999999,0.23139864252052733,0.3125,0.1097466063013183,73,32
535,5,4399.469999999999,0.15805844827466367,0.1875,0.1138961206866592,80,32
536,1,27.93,0.9531880108770212,1.0,0.8829700271925531,1,27
537,1,6670.0599999999995,0.14574401062241926,0.23809523809523808,0.007217169413191016,115,42
537,2,6500.819999999999,0.1457410356940728,0.23809523809523808,0.007209732092324857,113,42
537,3,6485.199999999999,0.1314069572193858,0.21428571428571427,0.007088821619893115,112,42
541,1,3120.559999999999,0.48102395646462226,0.5555555555555556,0.3692265578282223,50,36
541,2,3081.939999999999,0.48096377638249155,0.5555555555555556,0.36907610762289567,49,36
542,1,2361.4599999999996,0.6405500578117991,0.6756756756756757,0.5878616310159841,49,37
543,1,2718.099999999999,0.7701277344987429,0.75,0.8003193362468574,49,32
543,2,3149.2799999999993,0.33519447365847876,0.5,0.08798618414619688,47,32
546,1,5972.539999999978,0.14269335965829452,0.23728813559322035,0.0008011957559057938,354,59
546,2,5827.879999999979,0.1426901661878579,0.23728813559322035,0.0007932120798142564,353,59
546,3,5827.679999999979,0.1426900159673849,0.23728813559322035,0.0007928365286317368,352,59
546,4,5849.969999999979,0.14268939538161546,0.23728813559322035,0.0007912850642081373,352,59
546,5,5849.7699999999795,0.14268924552608545,0.23728813559322035,0.0007909104253831178,351,59
548,1,2209.04,0.4780254866993646,0.5151515151515151,0.42233644402113885,40,33
548,2,2111.53,0.477571417146058,0.5151515151515151,0.42120127013787223,38,33
548,3,2104.33,0.4775339665100302,0.5151515151515151,0.4211076435478027,39,33
548,4,2006.8200000000002,0.4770812180856243,0.5151515151515151,0.41997577248678797,37,33
550,1,4363.489999999998,0.18326058518844782,0.2916666666666667,0.02065146297111952,107,48
550,2,4325.1799999999985,0.18319744112286285,0.2916666666666667,0.0204936028071571,108,48
550,3,4307.269999999999,0.17067783178786258,0.2708333333333333,0.020444579469656544,108,48
551,1,4748.64999999998,0.1930098389934249,0.30434782608695654,0.02600285835312744,333,46
551,2,4793.39999999998,0.19299280534596694,0.30434782608695654,0.025960274234482574,333,46
551,3,4743.999999999981,0.19292062290695647,0.30434782608695654,0.02577981813695636,332,46
551,4,4903.06999999998,0.17993323049020019,0.2826086956521739,0.025920032747239585,335,46
551,5,4898.419999999981,0.1798442985792757,0.2826086956521739,0.02569770296992837,334,46
554,1,2348.349999999999,0.5807897527602681,0.6060606060606061,0.5428834728097612,40,33
554,2,2405.699999999999,0.5807897527602681,0.6060606060606061,0.5428834728097612,41,33
556,1,2916.120000000001,0.37171213945642634,0.4492753623188406,0.255367305162805,100,69
556,2,2829.310000000001,0.371664750094046,0.4492753623188406,0.25524883175685403,99,69
556,3,2910.9500000000007,0.3709944251737849,0.4492753623188406,0.25357301945620137,103,69
556,4,2824.140000000001,0.3709473687829864,0.4492753623188406,0.2534553784792051,102,69
556,5,2899.3400000000006,0.31324750197999546,0.36231884057971014,0.23964049408042346,128,69
558,1,6763.679999999985,0.06319476977067019,0.10526315789473684,9.218758457025305e-05,281,76
558,2,6802.709999999984,0.047407987423828825,0.07894736842105263,9.89159279931229e-05,280,76
558,3,6861.559999999984,0.047407987423828825,0.07894736842105263,9.89159279931229e-05,281,76
558,4,6695.499999999984,0.03950953335098227,0.06578947368421052,8.962285113989187e-05,281,76
558,5,6754.349999999984,0.03950953335098227,0.06578947368421052,8.962285113989187e-05,282,76
559,1,2177.94,0.21066795121421333,0.275,0.11416987803553329,44,40
559,2,2208.1600000000003,0.21066795121421333,0.275,0.11416987803553329,43,40
559,3,2313.5299999999997,0.21066795121421333,0.275,0.11416987803553329,44,40
560,1,1330.7200000000003,0.38172880838317136,0.4166666666666667,0.3293220209579284,55,12
560,2,1274.1800000000005,0.38152657892188824,0.4166666666666667,0.32881644730472054,54,12
560,3,1218.44,0.3753049800452277,0.4166666666666667,0.3132624501130692,53,12
563,1,182.88,0.8748685466799304,1.0,0.6871713666998263,1,2
563,2,528.1,0.8748685466799304,1.0,0.6871713666998263,7,2
563,3,178.01,0.8662159922391923,1.0,0.665539980597981,1,2
563,4,373.44,0.8662159922391923,1.0,0.665539980597981,10,2
563,5,3.5,0.8175684945640861,1.0,0.5439212364102152,1,2
566,1,6834.029999999995,0.16911955189678668,0.28,0.0027988797419666728,131,50
567,1,3368.2000000000007,0.15265610576885538,0.23076923076923078,0.03548641826829227,219,39
567,2,3351.090000000001,0.13741844339250983,0.20512820512820512,0.0358538007889669,219,39
567,3,3375.660000000001,0.13741844339250983,0.20512820512820512,0.0358538007889669,220,39
568,1,2893.3299999999986,0.8005468988764852,0.7857142857142857,0.8227958186197843,63,28
568,2,2903.5799999999986,0.8005468988764852,0.7857142857142857,0.8227958186197843,64,28
568,3,2953.619999999999,0.7767608716611505,0.75,0.8169021791528762,62,28
569,1,1906.8700000000001,0.7789146458234071,0.7666666666666667,0.7972866145585177,41,30
569,2,1838.39,0.7775567353023519,0.7666666666666667,0.7938918382558797,40,30
569,3,1803.24,0.7763525016073554,0.7666666666666667,0.7908812540183882,40,30
569,4,1995.69,0.433322188603653,0.5,0.3333054715091326,41,30
569,5,1960.54,0.4328166062810034,0.5,0.3320415157025084,41,30
570,1,3856.080000000001,0.1618240126065012,0.22388059701492538,0.0687391359938649,95,67
570,2,3884.4100000000008,0.1618240126065012,0.22388059701492538,0.0687391359938649,96,67
570,3,4103.8099999999995,0.15267592055984602,0.208955223880597,0.06825696557871958,94,67
570,4,3748.8700000000003,0.13370666799288122,0.1791044776119403,0.06560995356429263,96,67
570,5,3777.2000000000003,0.13370666799288122,0.1791044776119403,0.06560995356429263,97,67
571,1,2793.79,0.18421297832942224,0.25,0.08553244582355561,50,36
571,2,2755.17,0.16745019571564618,0.2222222222222222,0.08529215595578213,49,36
572,1,2760.9299999999994,0.5772709716514924,0.6190476190476191,0.5146060005573024,48,42
572,2,2782.399999999999,0.5772709716514924,0.6190476190476191,0.5146060005573024,49,42
572,3,2737.8899999999994,0.5746785164505852,0.6190476190476191,0.5081248625550345,47,42
572,4,2759.359999999999,0.5746785164505852,0.6190476190476191,0.5081248625550345,48,42
575,1,3280.9599999999987,0.35087786463049814,0.5531914893617021,0.04740742753369222,57,47
575,2,3136.6099999999988,0.3507650921301078,0.5531914893617021,0.04712549628271637,54,47
575,3,2995.3099999999986,0.3108165755671905,0.48936170212765956,0.042998885726487,58,47
575,4,2850.9599999999987,0.31071429007924817,0.48936170212765956,0.04274317200663117,55,47
576,1,5742.66,0.19980653178067906,0.32894736842105265,0.006095276820118705,32,76
576,2,5714.51,0.1998058926524729,0.32894736842105265,0.0060936789996032656,31,76
577,1,1383.21,0.8158129093045932,0.8125,0.8207822732614829,29,32
577,2,1533.18,0.8158129093045932,0.8125,0.8207822732614829,32,32
577,3,1631.9400000000003,0.8158129093045932,0.8125,0.8207822732614829,43,32
577,4,1305.66,0.8087862383306768,0.8125,0.803215595826692,28,32
577,5,1455.63,0.8087862383306768,0.8125,0.803215595826692,31,32
578,1,1556.42,0.3617834716916134,0.4,0.30445867922903347,24,25
578,2,1602.4000000000005,0.3617834716916134,0.4,0.30445867922903347,26,25
578,3,1645.7800000000002,0.3613039505932918,0.4,0.30325987648322955,26,25
578,4,1532.19,0.3608398713891168,0.4,0.302099678472792,23,25
578,5,1578.1700000000005,0.3608398713891168,0.4,0.302099678472792,25,25
580,1,5334.720000000001,0.19306546322055562,0.18867924528301888,0.19964479012686073,106,53
580,2,5300.2,0.19289014767927629,0.18867924528301888,0.1992065012736624,105,53
580,3,5281.72,0.19280167705747314,0.18867924528301888,0.19898532471915453,104,53
581,1,2043.5,0.4719458557330136,0.45,0.5048646393325339,42,40
583,1,1782.8100000000004,0.6126939466818655,0.5909090909090909,0.6453712303410275,42,22
584,1,2514.5700000000006,0.2696839902140068,0.3142857142857143,0.20278140410644566,45,35
584,2,2472.2500000000005,0.2693878630270334,0.3142857142857143,0.2020410861390121,44,35
584,3,2394.2000000000007,0.26923186215166905,0.3142857142857143,0.2016510839506012,44,35
584,4,2351.8800000000006,0.2689373856018909,0.3142857142857143,0.20091489257615583,43,35
585,1,4078.06,0.19213031643767073,0.3076923076923077,0.018787329555715278,72,39
585,2,4342.4,0.1619580452998135,0.2564102564102564,0.020279728634149168,80,39
585,3,4289.15,0.13116837284859187,0.20512820512820512,0.020228624429172,79,39
586,1,6414.229999999996,0.1399699486272475,0.23214285714285715,0.0017105858538329854,205,56
586,2,6414.389999999997,0.1399699486272475,0.23214285714285715,0.0017105858538329854,206,56
586,3,6424.369999999997,0.1399699486272475,0.23214285714285715,0.0017105858538329854,206,56
587,1,7909.229999999999,0.15975047038592236,0.24742268041237114,0.02824215534624921,200,97
587,2,7351.44,0.12776039615708606,0.1958762886597938,0.02558655740302445,199,97
587,3,7517.24,0.12776039615708606,0.1958762886597938,0.02558655740302445,200,97
587,4,7285.75,0.1277578016424906,0.1958762886597938,0.02558007111653577,198,97
587,5,7451.55,0.1277578016424906,0.1958762886597938,0.02558007111653577,199,97
588,1,1945.8600000000024,0.6822001697226623,0.5625,0.8617504243066559,133,32
588,2,2006.3100000000024,0.6690777948947925,0.53125,0.8758194872369811,134,32
588,3,1933.5600000000024,0.6434290504374597,0.5,0.8585726260936491,132,32
589,1,1286.0400000000002,0.39907271601568195,0.4,0.3976817900392048,39,25
589,2,1221.72,0.38946779935370546,0.4,0.37366949838426355,34,25
589,3,1178.8300000000004,0.3715783820673355,0.36,0.3889459551683388,40,25
589,4,1114.5100000000002,0.3621844556191659,0.36,0.36546113904791466,35,25
591,1,3901.5699999999997,0.134971274562329,0.2222222222222222,0.004094853072489128,81,45
